std_temp,std_pH,conduct,o2,o2sat,co2,hardness,no2,no3,nh4,po4,cl,sio2,kmno4,k2cr2o7,bod
0.448529477,0.34782603,0.23033258,0.274509758,0.229078625,0.073170737,0.430622037,0.006578929,0.013050589,0.005683199,0.001709389,0.038216532,0.116402146,0.033970301,0.031761295,0.011278213
0.525735309,0.521739118,0.121654528,0.549019633,0.480557852,0.0,0.210526367,0.006578929,0.075040808,0.002223883,0.003418777,0.023885275,0.05291008,0.009907974,0.007378899,0.013784483
0.79411753,0.565217354,0.132197926,0.490196097,0.494505483,0.0,0.124401911,0.019736788,0.060358908,0.03286382,0.001709389,0.047770704,0.222222307,0.019108288,0.016041064,0.035087774
0.591911817,0.34782603,0.064071383,0.485294145,0.441251022,0.028455246,0.052631592,0.04605262,0.055464924,0.003459374,0.015384578,0.028662361,0.269841318,0.019108288,0.024382396,0.053884654
0.496323527,0.434782646,0.08678026,0.534313661,0.459425138,0.0,0.138755926,0.006578929,0.045677009,0.001235491,0.003418777,0.011146482,0.068783135,0.011323451,0.012191198,0.016290752
0.375000024,0.391304411,0.141119242,0.524509758,0.418005065,0.028455246,0.234449807,0.052631549,0.172920067,0.012849045,0.058119616,0.199044521,0.322751399,0.043878275,0.047481525,0.037594044
0.099264856,0.608695589,0.391727534,0.568627439,0.374049024,0.0,0.741626875,0.04605262,0.063621529,0.063998011,0.13333336,0.238853518,0.42328049,0.058740288,0.108758415,0.182957395
0.22058836,0.217391323,0.223033258,0.166666706,0.118765846,0.284552877,0.311004838,0.065789522,0.022838504,0.119347644,0.022222213,0.203821607,0.153439172,0.094833673,0.093679784,0.312029995
0.180147066,0.521739118,0.0,0.578431342,0.403634804,0.01626014,0.0,0.0,0.044045699,0.000988393,0.001709389,0.001592311,0.010581986,0.003538562,0.005133132,0.008771943
0.176470688,0.434782646,0.180859755,0.612745121,0.426458131,0.032520281,0.263157837,0.026315832,0.137030974,0.005930297,0.010256412,0.100318493,0.465608432,0.024769987,0.029836362,0.023809561
0.169117743,0.391304411,0.169505273,0.64215683,0.444632248,0.0,0.253588534,0.032894761,0.084828723,0.021497422,0.029059848,0.164012764,0.05291008,0.025477699,0.019570097,0.038847178
0.731617589,0.521739118,0.092457413,0.480392194,0.469991543,0.0,0.100478471,0.019736788,0.052202304,0.006177395,0.001709389,0.031847136,0.253968264,0.019816,0.014116131,0.0288221
0.261029465,0.478260882,0.309002434,0.627450976,0.463651719,0.0,0.39234446,0.0,0.047308319,0.00691869,0.001709389,0.144904421,0.349206439,0.014154301,0.010907932,0.016290752
0.312500083,0.478260882,0.049472826,0.524509758,0.401098837,0.0,0.081339744,0.019736788,0.030995109,0.000988393,0.003418777,0.014331103,0.02645504,0.009200261,0.004170632,0.010025078
0.665441081,0.521739118,0.24493105,0.485294145,0.459002509,0.0,0.38755987,0.006578929,0.097879259,0.00271808,0.006837635,0.055732411,0.095238175,0.015569726,0.013474464,0.018797022
0.371323645,0.434782646,0.201135466,0.529411709,0.420963662,0.686991877,0.301435414,0.006578929,0.04893963,0.005189003,0.003418777,0.042993618,0.158730241,0.012738876,0.015399397,0.006265674
0.283088301,0.34782603,0.145985399,0.622549024,0.467032946,0.036585316,0.287081398,0.013157859,0.106035864,0.002965178,0.030769237,0.038216532,0.089947106,0.012738876,0.008982999,0.02631583
0.283088301,0.521739118,0.091646416,0.573529391,0.430261988,0.0,0.148325351,0.019736788,0.03425773,0.000988393,0.001709389,0.001592311,0.058201149,0.008492549,0.006416399,0.027568965
0.415441129,0.652173825,0.193025146,0.735294027,0.601859665,0.0,0.24401911,0.052631549,0.053833614,0.027921915,0.032478626,0.119426682,0.084656037,0.024062275,0.025986495,0.040100313
0.227941306,0.391304411,0.055961064,0.598039148,0.431952601,0.0,0.143540638,0.019736788,0.102773244,0.011366456,0.010256412,0.042993618,0.402116367,0.014862013,0.013153631,0.055137789
0.426470641,0.521739118,0.199513384,0.568627439,0.468723559,0.0,0.315789429,0.026315832,0.221859697,0.004941904,0.003418777,0.070063668,0.216931238,0.027600837,0.042669226,0.030075235
0.812499988,0.217391323,0.241686975,0.39215683,0.399408224,0.056910596,0.38755987,0.03947369,0.101141933,0.005930297,0.064957251,0.133757939,0.185185281,0.093418248,0.053577158,0.058897193
0.371323645,0.521739118,0.128142766,0.588235245,0.467878205,0.0,0.258373246,0.026315832,0.057096235,0.001976785,0.010256412,0.028662361,0.095238175,0.014862013,0.018286763,0.02631583
0.433823586,0.565217354,0.096512573,0.563725488,0.466610316,0.0,0.19617223,0.006578929,0.044045699,0.000988393,0.003418777,0.012738793,0.074074051,0.007784837,0.012512031,0.016290752
0.198529524,0.391304411,0.201135466,0.60784317,0.429839358,0.0,0.291865989,0.026315832,0.174551378,0.012849045,0.013675189,0.114649596,0.417989421,0.021939137,0.035290327,0.025062696
0.448529477,0.478260882,0.231143577,0.436274512,0.364327974,0.0,0.349282293,0.006578929,0.068515513,0.00815418,0.017094048,0.065286582,0.190476198,0.021231425,0.038177693,0.020050157
0.378676591,0.217391323,0.207623704,0.465686221,0.371935686,0.0,0.358851718,0.006578929,0.115823833,0.000988393,0.005128166,0.046178239,0.105820161,0.009907974,0.014116131,0.008771943
0.356617755,0.521739118,0.163828119,0.578431342,0.455621282,0.0,0.263157837,0.019736788,0.114192522,0.004447708,0.001709389,0.071655978,0.169312227,0.021939137,0.056785357,0.041353448
0.41176475,0.260869559,0.173560432,0.514705855,0.420118308,0.215447175,0.239234397,0.0,0.099510623,0.001976785,0.001709389,0.023885275,0.116402146,0.009200261,0.005133132,0.018797022
0.481617637,0.217391323,0.090835419,0.441176464,0.376162267,0.056910596,0.095693759,0.105263098,0.096247949,0.010625162,0.02564099,0.114649596,0.248677347,0.046001412,0.035290327,0.043859576
0.386029536,0.739130441,0.094890492,0.588235245,0.472527415,0.0,0.191387518,0.019736788,0.044045699,0.000988393,0.001709389,0.030254671,0.058201149,0.009200261,0.014116131,0.018797022
0.514705985,0.652173825,0.167072194,0.573529391,0.498731969,0.0,0.282296686,0.032894761,0.115823833,0.00691869,0.005128166,0.050955325,0.253968264,0.01698515,0.018286763,0.018797022
0.797794098,0.608695589,0.051905904,0.46078427,0.465764962,0.0,0.038277455,0.006578929,0.029363799,0.002223883,0.001709389,0.003184621,0.015873055,0.013446588,0.009624598,0.006265674
0.316176461,0.434782646,0.18815899,0.563725488,0.432375325,0.0,0.296650701,0.013157859,0.135399663,0.008895475,0.011965801,0.049363014,0.169312227,0.012738876,0.017965997,0.008771943
0.165441176,0.521739118,0.209245785,0.754901952,0.521555296,0.085365842,0.263157837,0.03947369,0.179445362,0.00691869,0.015384578,0.226114571,0.354497355,0.040339712,0.030157195,0.051378385
0.172794121,0.434782646,0.060827308,0.593137197,0.411665241,0.0,0.143540638,0.019736788,0.06525284,0.005436101,0.005128166,0.036624221,0.285714373,0.014154301,0.012512031,0.016290752
0.312500083,0.652173825,0.124087607,0.617647073,0.472527415,0.0,0.205741655,0.0,0.052202304,0.001482589,0.001709389,0.039808843,0.100529092,0.012738876,0.002566533,0.011278213
0.400735238,0.565217354,0.163017035,0.495098048,0.401098837,0.0,0.272727262,0.019736788,0.052202304,0.003212276,0.011965801,0.019108189,0.153439172,0.013446588,0.025344829,0.040100313
0.547794145,0.521739118,0.159772959,0.534313661,0.473795399,0.0,0.258373246,0.006578929,0.145187579,0.001729687,0.017094048,0.058917186,0.190476198,0.017692863,0.015078564,0.037594044
0.599264762,0.478260882,0.098945652,0.490196097,0.447168216,0.0,0.157894775,0.019736788,0.073409444,0.002223883,0.005128166,0.055732411,0.190476198,0.012738876,0.016682664,0.033834639
0.290441247,0.391304411,0.205190625,0.612745121,0.461961106,0.056910596,0.363636308,0.0,0.102773244,0.00420061,0.001709389,0.050955325,0.105820161,0.009200261,0.006416399,0.02631583
0.371323645,0.304347795,0.251419288,0.490196097,0.389687173,1.0,0.444976052,0.0,0.096247949,0.004447708,0.008547024,0.030254671,0.158730241,0.012031163,0.001924933,0.010025078
0.44485291,0.521739118,0.148418477,0.568627439,0.473795399,0.0,0.22009567,0.006578929,0.061990219,0.001729687,0.003418777,0.014331103,0.074074051,0.008492549,0.011228698,0.025062696
0.74632348,0.478260882,0.312246596,0.401960733,0.396449722,0.0,0.401913885,0.026315832,0.130505732,0.008401278,0.015384578,0.205413918,0.068783135,0.038924288,0.058389457,0.055137789
0.569852981,0.652173825,0.223033258,0.563725488,0.505917147,0.0,0.334928278,0.098684168,0.070146824,0.013590281,0.017094048,0.121019146,0.269841318,0.015569726,0.035290327,0.037594044
0.819852934,0.652173825,0.211678863,0.553921585,0.565934061,0.0,0.282296686,0.190789408,0.079934739,0.005930297,0.02564099,0.057324875,0.243386278,0.018400575,0.015078564,0.025062696
0.386029536,0.173913088,0.166261197,0.549019633,0.440828392,0.357723509,0.320574141,0.006578929,0.052202304,0.000988393,0.001709389,0.025477739,0.179894212,0.012738876,0.008662165,0.018797022
0.849264715,0.608695589,0.211678863,0.529411709,0.548182574,0.0,0.382775157,0.282894761,0.047308319,0.001235491,0.015384578,0.049363014,0.074074051,0.014862013,0.024061562,0.0288221
0.084558966,0.304347795,0.159772959,0.715686221,0.466187592,0.01626014,0.181818215,0.032894761,0.130505732,0.008648377,0.010256412,0.151273818,0.460317516,0.03680115,0.031761295,0.027568965
0.378676591,0.608695589,0.111111131,0.558823536,0.446745491,0.0,0.177033503,0.013157859,0.039151714,0.001482589,0.001709389,0.014331103,0.095238175,0.009200261,0.013795298,0.018797022
0.533088254,0.652173825,0.160583956,0.534313661,0.469568913,0.0,0.24401911,0.026315832,0.053833614,0.00271808,0.001709389,0.025477739,0.105820161,0.011323451,0.006095565,0.011278213
0.341911864,0.304347795,0.195458225,0.504901952,0.393913754,0.044715491,0.272727262,0.032894761,0.078303429,0.001235491,0.005128166,0.031847136,0.084656037,0.009907974,0.000962433,0.007518809
0.599264762,0.521739118,0.232765659,0.563725488,0.514370213,0.0,0.363636308,0.032894761,0.207177797,0.003459374,0.011965801,0.062101807,0.206349252,0.012031163,0.011228698,0.016290752
0.775735262,0.478260882,1.0,0.093137315,0.093406551,0.0,1.0,0.032894761,0.011419226,0.142821851,0.020512825,0.691082814,0.661375699,0.058032575,0.10170035,0.200501282
0.25367652,0.521739118,0.15166264,0.651960733,0.479289868,0.0,0.263157837,0.006578929,0.071778134,0.004447708,0.005128166,0.031847136,0.105820161,0.014862013,0.014436964,0.037594044
0.738970535,0.434782646,0.272506084,0.705882318,0.693152973,0.0,0.349282293,0.072368451,0.114192522,0.0,0.006837635,0.58121015,0.095238175,0.05661715,0.077959554,0.114035124
0.113970747,0.391304411,0.175182514,0.627450976,0.417582435,0.0,0.224880382,0.04605262,0.125611748,0.012849045,0.015384578,0.214968089,0.243386278,0.053078536,0.052293824,0.02631583
0.28676468,0.391304411,0.124898604,0.558823536,0.420118308,0.044715491,0.215310958,0.0,0.104404554,0.00420061,0.001709389,0.028662361,0.047619011,0.012738876,0.007699665,0.007518809
0.121323692,0.304347795,0.24898621,0.450980367,0.301352462,0.113821088,0.38755987,0.04605262,0.070146824,0.03681739,0.042735038,0.109872511,0.142857186,0.041047425,0.082771853,0.063909732
0.84191177,0.434782646,0.122465525,0.573529391,0.591715985,0.0,0.162679366,0.032894761,0.101141933,0.00420061,0.010256412,0.065286582,0.190476198,0.015569726,0.01989093,0.04761898
0.665441081,0.260869559,0.231143577,0.39215683,0.371090427,0.044715491,0.373205733,0.625,0.101141933,0.009389671,0.061538474,0.106687889,0.153439172,0.067940549,0.04299006,0.067669137
0.3639707,0.608695589,0.159772959,0.524509758,0.415046468,0.0,0.234449807,0.0,0.03425773,0.003212276,0.001709389,0.022292964,0.089947106,0.008492549,0.007378899,0.007518809
0.591911817,0.260869559,0.18004867,0.387254879,0.352070956,0.044715491,0.296650701,0.072368451,0.084828723,0.007907082,0.006837635,0.066878893,0.164021158,0.048832261,0.076355454,0.060150328
0.268382411,0.434782646,0.12327661,0.627450976,0.466187592,0.0,0.19617223,0.013157859,0.05057094,0.003212276,0.003418777,0.023885275,0.042328095,0.008492549,0.016041064,0.023809561
0.658088136,0.565217354,0.307380352,0.387254879,0.364750603,0.0,0.555023948,0.098684168,0.117455143,0.009389671,0.049572673,0.101910804,0.164021158,0.040339712,0.049406458,0.0288221
0.283088301,0.521739118,0.125709688,0.651960733,0.489010919,0.0,0.210526367,0.006578929,0.060358908,0.001482589,0.003418777,0.022292964,0.100529092,0.011323451,0.009945431,0.022556426
0.735294157,0.434782646,0.091646416,0.411764636,0.403634804,0.0,0.105263183,0.256578929,0.052202304,0.00420061,0.003418777,0.041401307,0.201058183,0.014862013,0.014116131,0.030075235
0.463235368,0.652173825,0.112733212,0.495098048,0.417159711,0.0,0.229665094,0.006578929,0.071778134,0.001729687,0.005128166,0.041401307,0.116402146,0.012031163,0.012832798,0.005012539
0.224264738,0.434782646,0.117599369,0.524509758,0.377430251,0.028455246,0.210526367,0.04605262,0.06525284,0.006177395,0.023931602,0.093948943,0.116402146,0.032554823,0.030157195,0.085213024
0.393382293,0.260869559,0.167072194,0.544117682,0.439137779,0.085365842,0.354067005,0.006578929,0.091354018,0.009142573,0.005128166,0.033439446,0.158730241,0.016277438,0.004491466,0.018797022
0.06250013,0.521739118,0.199513384,0.411764636,0.263313615,0.0,0.296650701,0.118421071,0.055464924,0.024462541,0.008547024,0.090764321,0.222222307,0.021939137,0.032082128,0.073934811
0.481617637,0.260869559,0.23033258,0.387254879,0.330092983,0.044715491,0.397129173,0.53947369,0.091354018,0.050160631,0.042735038,0.173566782,0.164021158,0.101203137,0.142765476,0.320801938
1.0,0.826086912,0.160583956,0.75,0.828824952,0.0,0.22009567,0.08552631,0.060358908,0.00420061,0.008547024,0.124203768,0.455026447,0.048832261,0.050368891,0.071428541
0.352941188,0.434782646,0.160583956,0.617647073,0.485629692,0.0,0.253588534,0.019736788,0.117455143,0.004694806,0.003418777,0.070063668,0.169312227,0.025477699,0.054539591,0.038847178
0.658088136,0.565217354,0.094890492,0.583333294,0.549450558,0.0,0.133971335,0.006578929,0.040783025,0.002965178,0.001709389,0.007961707,0.047619011,0.016277438,0.011549531,0.027568965
0.341911864,0.434782646,0.236009734,0.475490124,0.371090427,0.0,0.354067005,0.019736788,0.123980438,0.012107751,0.020512825,0.062101807,0.179894212,0.018400575,0.004812299,0.025062696
0.551470523,0.478260882,0.176804595,0.436274512,0.387573931,0.0,0.24401911,0.013157859,0.099510623,0.005930297,0.003418777,0.065286582,0.100529092,0.011323451,0.003529033,0.017543887
0.316176461,0.478260882,0.167883191,0.539215612,0.413355855,0.101625983,0.248803822,0.0,0.101141933,0.004447708,0.003418777,0.025477739,0.074074051,0.012738876,0.002887366,0.010025078
0.393382293,0.217391323,0.241686975,0.553921585,0.446745491,0.642276386,0.464114901,0.0,0.089722654,0.003212276,0.005128166,0.031847136,0.179894212,0.012738876,0.007699665,0.013784483
0.327205973,0.521739118,0.141930239,0.495098048,0.382502091,0.0,0.205741655,0.026315832,0.089722654,0.005189003,0.006837635,0.055732411,0.359788424,0.018400575,0.010907932,0.011278213
0.198529524,0.521739118,0.042173591,0.6029411,0.426458131,0.0,0.047846879,0.0,0.039151714,0.000741294,0.005128166,0.004777086,0.02645504,0.007077124,0.000962433,0.015037617
0.176470688,0.434782646,0.025141955,0.6029411,0.419695678,0.028455246,0.02392344,0.0,0.03425773,0.000988393,0.001709389,0.001592311,0.010581986,0.007077124,0.005133132,0.021303291
0.50735304,0.434782646,0.201135466,0.455882318,0.394759108,0.0,0.382775157,0.065789522,0.158238168,0.00395357,0.111111147,0.066878893,0.095238175,0.074309961,0.066409955,0.066416002
0.382352969,0.478260882,0.242497972,0.519607806,0.416314452,0.215447175,0.344497581,0.006578929,0.055464924,0.001729687,0.003418777,0.031847136,0.148148103,0.008492549,0.008020498,0.006265674
0.591911817,0.043478236,0.070559621,0.308823536,0.280642378,0.471544702,0.052631592,0.019736788,0.01794452,0.004447708,0.015384578,0.124203768,0.470899502,0.075725386,0.061597656,0.062656598
0.455882422,0.521739118,0.122465525,0.485294145,0.407016031,0.0,0.19617223,0.019736788,0.112561159,0.000988393,0.02735046,0.02707005,0.238095209,0.012031163,0.024382396,0.015037617
0.22058836,0.565217354,0.12327661,0.549019633,0.394336384,0.0,0.167464078,0.013157859,0.078303429,0.004447708,0.005128166,0.052547789,0.253968264,0.01698515,0.028553095,0.008771943
0.654411758,0.391304411,0.120032447,0.450980367,0.423922164,0.0,0.287081398,0.013157859,0.057096235,0.002965178,0.003418777,0.023885275,0.058201149,0.014154301,0.024703229,0.046365845
0.250000142,0.565217354,0.166261197,0.612745121,0.449281458,0.0,0.325358853,0.032894761,0.114192522,0.002470981,0.010256412,0.050955325,0.142857186,0.012031163,0.009945431,0.025062696
0.658088136,0.695652205,0.125709688,0.593137197,0.558748883,0.0,0.186602806,0.006578929,0.042414335,0.001976785,0.006837635,0.011146482,0.063492066,0.014154301,0.013795298,0.012531348
0.50735304,0.608695589,0.158150878,0.558823536,0.483939079,0.0,0.277511974,0.006578929,0.068515513,0.000988393,0.005128166,0.020700654,0.206349252,0.011323451,0.020853363,0.015037617
0.334558919,0.608695589,0.14760748,0.578431342,0.449281458,0.0,0.267942549,0.013157859,0.061990219,0.000988393,0.006837635,0.036624221,0.05291008,0.014154301,0.006095565,0.021303291
0.14338234,0.478260882,0.037307434,0.651960733,0.443364264,0.0,0.043062167,0.006578929,0.026101125,0.004447708,0.001709389,0.019108189,0.037037026,0.01698515,0.014436964,0.011278213
0.408088183,0.34782603,0.257096529,0.377450976,0.307269656,0.0,0.349282293,0.111842141,0.130505732,0.011613554,0.023931602,0.22292995,0.05291008,0.047416837,0.058068623,0.091478698
0.518382363,0.608695589,0.139497161,0.549019633,0.478444609,0.0,0.311004838,0.006578929,0.047308319,0.001482589,0.001709389,0.022292964,0.037037026,0.013446588,0.005133132,0.018797022
0.15808823,0.565217354,0.188969987,0.598039148,0.410819887,0.0,0.263157837,0.013157859,0.106035864,0.002470981,0.001709389,0.033439446,0.153439172,0.010615739,0.009624598,0.015037617
0.297794192,0.565217354,0.145985399,0.549019633,0.415891822,0.0,0.234449807,0.006578929,0.03425773,0.000988393,0.008547024,0.017515878,0.100529092,0.014154301,0.017645164,0.013784483
0.349264809,0.217391323,0.222222261,0.470588173,0.368977184,0.284552877,0.425837325,0.006578929,0.092985328,0.001482589,0.010256412,0.025477739,0.153439172,0.008492549,0.002887366,0.010025078
0.797794098,0.34782603,0.367396576,0.333333294,0.337278066,0.0,0.578947388,0.098684168,0.079934739,0.019767735,0.039316261,0.101910804,0.34391537,0.035385726,0.041706726,0.087719293
0.606617707,0.608695589,0.097323657,0.485294145,0.444632248,0.0,0.157894775,0.006578929,0.060358908,0.001729687,0.001709389,0.047770704,0.174603143,0.018400575,0.016682664,0.058897193
0.518382363,0.086956616,0.225466336,0.098039267,0.084953485,0.243902421,0.454545477,0.08552631,0.053833614,0.047195454,0.006837635,0.200636986,0.328042315,1.0,0.603464866,0.228070106
0.474264691,0.478260882,0.084347181,0.563725488,0.478444609,0.0,0.153110063,0.006578929,0.040783025,0.001976785,0.056410227,0.011146482,0.042328095,0.012031163,0.009624598,0.043859576
0.41176475,0.34782603,0.225466336,0.480392194,0.392223141,0.430894246,0.39234446,0.006578929,0.102773244,0.000988393,0.011965801,0.02707005,0.195767267,0.013446588,0.005774732,0.006265674
0.272058789,0.521739118,0.092457413,0.60784317,0.452662685,0.0,0.205741655,0.006578929,0.06525284,0.001482589,0.003418777,0.022292964,0.100529092,0.013446588,0.006095565,0.012531348
0.893382387,0.478260882,0.280616403,0.308823536,0.326289032,0.0,0.349282293,0.33552631,0.091354018,0.007412886,0.008547024,0.138535025,0.05291008,0.027600837,0.037536094,0.062656598
0.275735356,0.565217354,0.218167101,0.622549024,0.464496978,0.0,0.306220126,0.006578929,0.117455143,0.000988393,0.006837635,0.046178239,0.190476198,0.016277438,0.017003497,0.015037617
0.547794145,0.521739118,0.118410366,0.563725488,0.499577323,0.0,0.186602806,0.006578929,0.044045699,0.006671591,0.006837635,0.02707005,0.063492066,0.011323451,0.008341332,0.008771943
0.716911699,0.521739118,0.140308245,0.470588173,0.457311895,0.0,0.248803822,0.013157859,0.047308319,0.003706472,0.001709389,0.019108189,0.222222307,0.015569726,0.005133132,0.010025078
0.720588266,0.652173825,0.236820818,0.637254879,0.620033782,0.0,0.373205733,0.125,0.138662337,0.021497422,0.013675189,0.133757939,0.275132235,0.041755137,0.028553095,0.045112711
0.74632348,0.260869559,0.21654502,0.333333294,0.328825,0.0,0.234449807,0.098684168,0.107667228,0.008401278,0.068376028,0.213375779,0.380952395,0.05661715,0.045877426,0.060150328
0.334558919,0.34782603,0.114355293,0.588235245,0.456889266,0.073170737,0.186602806,0.006578929,0.097879259,0.000741294,0.011965801,0.017515878,0.074074051,0.010615739,0.005774732,0.023809561
0.341911864,0.086956616,0.195458225,0.480392194,0.374894283,0.215447175,0.349282293,0.006578929,0.096247949,0.001482589,0.005128166,0.020700654,0.142857186,0.011323451,0.003529033,0.006265674
0.422794074,0.34782603,0.219789183,0.5,0.410819887,0.044715491,0.401913885,0.052631549,0.115823833,0.002223883,0.029059848,0.113057286,0.158730241,0.055201726,0.024382396,0.056390924
0.665441081,0.391304411,0.13787508,0.485294145,0.459002509,0.0,0.24401911,0.032894761,0.097879259,0.001729687,0.059829086,0.039808843,0.095238175,0.014154301,0.021815796,0.023809561
0.636029489,0.695652205,0.145985399,0.60784317,0.565934061,0.0,0.224880382,0.013157859,0.060358908,0.002223883,0.006837635,0.015923568,0.058201149,0.012738876,0.012832798,0.017543887
0.617647031,0.521739118,0.240064894,0.485294145,0.447590845,0.0,0.377990445,0.032894761,0.267536706,0.002470981,0.008547024,0.160827989,0.243386278,0.030431686,0.025665662,0.058897193
0.621323598,0.478260882,0.402270931,0.28921573,0.267117472,0.0,0.60765554,0.138157859,0.084828723,0.031381289,0.041025649,0.170382161,0.555555539,0.053786248,0.073788854,0.109022585
0.069853075,0.652173825,0.142741324,0.803921585,0.518596794,0.0,0.282296686,0.013157859,0.086460034,0.004447708,0.001709389,0.042993618,0.074074051,0.008492549,0.01989093,0.045112711
0.272058789,0.521739118,0.18815899,0.558823536,0.415891822,0.0,0.306220126,0.019736788,0.172920067,0.005436101,0.013675189,0.063694271,0.190476198,0.013446588,0.016041064,0.012531348
0.44485291,0.217391323,0.167883191,0.323529391,0.269230714,0.073170737,0.306220126,0.184210478,0.060358908,0.01507287,0.005128166,0.079617839,0.148148103,0.160651085,0.122553713,0.116541393
0.386029536,0.34782603,0.181670752,0.5,0.401521561,0.085365842,0.258373246,0.04605262,0.203915177,0.013096143,0.06666664,0.363057286,0.666666768,0.024062275,0.032723728,0.015037617
0.356617755,0.521739118,0.248175213,0.534313661,0.420963662,0.0,0.363636308,0.059210478,0.133768353,0.011119358,0.102564123,0.085987236,0.211640169,0.021231425,0.009303765,0.013784483
0.268382411,0.434782646,0.062449302,0.553921585,0.411242612,0.0,0.100478471,0.0,0.03425773,0.001235491,0.005128166,0.003184621,0.02645504,0.009907974,0.003208199,0.015037617
0.378676591,0.217391323,0.211678863,0.470588173,0.376162267,0.101625983,0.459330189,0.0,0.096247949,0.001729687,0.023931602,0.02707005,0.164021158,0.012738876,0.003529033,0.010025078
0.702205808,0.434782646,0.402270931,0.215686221,0.207945911,0.056910596,0.555023948,0.105263098,0.06688415,0.031875485,0.102564123,0.16878985,0.592592564,0.079971712,0.073788854,0.274436093
0.283088301,0.434782646,0.210867779,0.524509758,0.393491125,0.0,0.354067005,0.026315832,0.138662337,0.007907082,0.017094048,0.098726028,0.148148103,0.017692863,0.022778296,0.038847178
0.338235297,0.521739118,0.198702387,0.558823536,0.434911198,0.0,0.277511974,0.013157859,0.143556268,0.008895475,0.008547024,0.089172011,0.264550249,0.014862013,0.016682664,0.017543887
0.863970606,0.086956616,0.237631815,0.421568658,0.439560408,0.044715491,0.354067005,0.052631549,0.104404554,0.004694806,0.029059848,0.092356632,0.121693215,0.032554823,0.033686228,0.0288221
0.341911864,0.34782603,0.351987021,0.338235245,0.263736245,0.329268263,0.39234446,0.131578929,0.071778134,0.287620488,1.0,0.211783468,0.513227596,0.180467085,0.264356756,1.0
0.216911793,0.521739118,0.179237673,0.573529391,0.410819887,0.0,0.354067005,0.013157859,0.075040808,0.003459374,0.022222213,0.033439446,0.100529092,0.017692863,0.009624598,0.030075235
0.573529359,0.391304411,0.256285532,0.313725488,0.282332991,0.142276439,0.349282293,0.026315832,0.061990219,0.014825772,0.005128166,0.160827989,0.084656037,0.021939137,0.022136629,0.03132837
0.25367652,0.478260882,0.087591257,0.612745121,0.450549442,0.0,0.133971335,0.006578929,0.03262642,0.00395357,0.001709389,0.017515878,0.02645504,0.009200261,0.006737232,0.017543887
0.338235297,0.478260882,0.213300945,0.475490124,0.369822443,0.0,0.344497581,0.052631549,0.141924958,0.007412886,0.022222213,0.078025375,0.095238175,0.026893124,0.048444025,0.045112711
0.330882352,0.478260882,0.221411177,0.455882318,0.35291631,0.0,0.349282293,0.026315832,0.151712873,0.008648377,0.015384578,0.074840754,0.137566117,0.021939137,0.050048125,0.030075235
0.775735262,0.260869559,0.434712121,0.073529391,0.073964451,0.101625983,0.612440252,0.197368451,0.00163131,0.008401278,0.083760687,0.144904421,0.708994711,0.307147922,0.246711525,0.318295669
0.275735356,0.130434852,0.124087607,0.46078427,0.34361789,0.073170737,0.205741655,0.006578929,0.042414335,0.001235491,0.001709389,0.030254671,0.084656037,0.009907974,0.006416399,0.013784483
0.452205855,0.608695589,0.302514196,0.485294145,0.406170772,0.0,0.454545477,0.032894761,0.057096235,0.009636769,0.001709389,0.058917186,0.243386278,0.046709124,0.046519092,0.091478698
0.496323527,0.434782646,0.29521496,0.441176464,0.379543494,0.0,0.368421021,0.07894738,0.334420856,0.018532244,0.022222213,0.109872511,0.306878344,0.031847111,0.045556592,0.07894735
0.544117578,0.304347795,0.685320325,0.014705855,0.012679647,0.142276439,0.980861272,0.03947369,0.008156605,0.193476621,0.589743588,0.396496732,0.703703794,0.081387137,0.164581272,0.135338273
0.573529359,0.173913088,0.159772959,0.367647073,0.330515613,0.073170737,0.22009567,0.105263098,0.151712873,0.004447708,0.042735038,0.113057286,0.269841318,0.052370823,0.045556592,0.063909732
0.474264691,0.478260882,0.06488238,0.514705855,0.436601811,0.0,0.081339744,0.0,0.030995109,0.000988393,0.003418777,0.017515878,0.02645504,0.0,0.0006416,0.011278213
0.305147137,0.478260882,0.175182514,0.509803903,0.38799656,0.056910596,0.358851718,0.032894761,0.102773244,0.014825772,0.018803436,0.113057286,0.137566117,0.033262588,0.038177693,0.080200485
0.231617684,0.304347795,0.030819196,0.6029411,0.436601811,0.044715491,0.014354015,0.0,0.039151714,0.000988393,0.010256412,0.004777086,0.010581986,0.008492549,0.011228698,0.015037617
0.393382293,0.173913088,0.158961875,0.558823536,0.450972072,0.227642281,0.334928278,0.013157859,0.084828723,0.00395357,0.006837635,0.057324875,0.174603143,0.011323451,0.007699665,0.012531348
0.511029418,0.521739118,0.153284721,0.490196097,0.425190148,0.0,0.24401911,0.197368451,0.06525284,0.001729687,0.010256412,0.02707005,0.153439172,0.014862013,0.035931994,0.035087774
0.25367652,0.478260882,0.178426589,0.519607806,0.381656736,0.0,0.291865989,0.013157859,0.092985328,0.004447708,0.010256412,0.052547789,0.116402146,0.012738876,0.012191198,0.018797022
0.437499965,0.260869559,0.188969987,0.450980367,0.374049024,0.101625983,0.291865989,0.072368451,0.096247949,0.030639995,0.022222213,0.082802461,0.169312227,0.079264,0.064164256,0.243107723
