daysUntilLastIssue,source.city_initiated,source.android,source.remote_api_created,source.new_map_widget,source.iphone,tag_type.tree,tag_type.street_light,tag_type.graffiti,tag_type.pothole,tag_type.signs,tag_type.overgrowth,tag_type.traffic,tag_type.trash,tag_type.blighted_property,tag_type.sidewalk,latitude,longitude,city.Oakland,city.Chicago,city.NH,city.Richmond,distanceFromCenter,target_num_views,target_num_votes,target_num_comments
0.071428571,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.946603947,0.699691147,0,1,0,0,0.520610465,0.001066098,0,0
0.013736264,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.982068444,0.698716247,0,1,0,0,0.471450766,0,0,0
0.81043956,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.017245551,0.907559092,0,0,0,1,0.060876967,0.009594883,0.047619048,0
0.131868132,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.93386953,0.702670849,0,1,0,0,0.729680477,0,0,0
0.068681319,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.98271145,0.700320804,0,1,0,0,0.291207378,0.001066098,0,0
0.282967033,0,0,0,0,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.065152249,0.001856627,1,0,0,0,0.333126108,0.007462687,0,0
0.244505495,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.978806466,0.700576758,0,1,0,0,0.205630609,0,0,0
0.137362637,0.5,0.5,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.078512561,0.000289998,1,0,0,0,0.048571471,0.028784648,0.095238095,0.05
0.052197802,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.983844334,0.700195205,0,1,0,0,0.320513811,0.001066098,0,0
0.181318681,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.929574925,0.701632552,0,1,0,0,0.784412193,0.001066098,0,0
0.090659341,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.950138835,0.699246258,0,1,0,0,0.504527624,0,0,0
0.151098901,0.5,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.008381895,0.907388605,0,0,0,1,0.235612928,0.018123667,0.047619048,0
0.442307692,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.003663007,0.906923508,0,0,0,1,0.34317673,0.00533049,0.047619048,0
0.991758242,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.07333012,0.000838336,1,0,0,0,0.108334266,0.070362473,0.095238095,0.1
0.071428571,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.970182812,0.701330194,0,1,0,0,0,0.001066098,0,0
0.129120879,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.978648511,0.700381915,0,1,0,0,0.222376648,0,0,0
0.192307692,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.949524129,0.70077423,0,1,0,0,0.40445623,0.053304904,0,0
0.085164835,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.980463013,0.698692377,0,1,0,0,0.460181013,0,0,0
0.785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011452573,0.906319014,0,0,0,1,0.271484445,0.029850746,0.095238095,0.1
0.076923077,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.972894363,0.70161111,0,1,0,0,0.065590863,0.002132196,0,0
0.046703297,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.939427551,0.699838513,0,1,0,0,0.636783155,0,0,0
0.076923077,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.062335615,0.002386881,1,0,0,0,0.432493936,0.02238806,0,0
0.151098901,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.845007225,0.999307371,0,0,1,0,0.083880135,0.003198294,0.047619048,0
0.200549451,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.935875771,0.702697813,0,1,0,0,0.693562135,0,0,0
0.153846154,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.94709909,0.699472354,0,1,0,0,0.530468472,0.002132196,0,0
0.239010989,0.5,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.081778268,0.0021126,1,0,0,0,0.253594245,0.021321962,0,0
0.065934066,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.018608128,0.906616841,0,0,0,1,0.160894152,0.031982942,0.047619048,0
0.151098901,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.956730361,0.700511014,0,1,0,0,0.285538476,0,0,0
0.129120879,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.998852637,0.700277859,0,1,0,0,0.582392842,0,0,0
0.192307692,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.979472726,0.698715862,0,1,0,0,0.448677122,0,0,0
0.25,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.076589246,0.000697161,1,0,0,0,0.040593487,0.025586354,0.095238095,0
0.14010989,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.989632925,0.700351815,0,1,0,0,0.408914074,0,0,0
0.093406593,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.977426997,0.700006249,0,1,0,0,0.251326684,0,0,0
0.013736264,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.979486986,0.699855343,0,1,0,0,0.294251169,0.001066098,0,0
0.038461538,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.972189931,0.699604164,0,1,0,0,0.273006917,0,0,0
0.195054945,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.964283434,0.700290542,0,1,0,0,0.195563839,0,0,0
0.035714286,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.95335606,0.699303606,0,1,0,0,0.452238784,0,0,0
0.024725275,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.071312911,0.001256281,1,0,0,0,0.1768259,0.002132196,0,0
0.096153846,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.936616182,0.702281467,0,1,0,0,0.662361839,0,0,0
0.637362637,0,0,0,0,0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.081180016,0.00100583,1,0,0,0,0.076982876,0.061833689,0.095238095,0
0.145604396,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.936913224,0.700854194,0,1,0,0,0.644789974,0.002132196,0,0
0.164835165,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.98497678,0.697622099,0,1,0,0,0.649976759,0,0,0
0.076923077,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.965585023,0.699351285,0,1,0,0,0.321093965,0,0,0
0.049450549,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.849001278,0.99832713,0,0,1,0,0.094984954,0.056503198,0.095238095,0.1
0.777472527,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.012653465,0.907090475,0,0,0,1,0.170423443,0.011727079,0.047619048,0
0.107142857,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.936600387,0.702176399,0,1,0,0,0.659207323,0,0,0
0.46978022,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.004733367,0.906521038,0,0,0,1,0.351685273,0.014925373,0.047619048,0
0.126373626,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.994921546,0.698556481,0,1,0,0,0.649988293,0.001066098,0,0
0.436813187,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.004417678,0.906179922,0,0,0,1,0.388198074,0.008528785,0.047619048,0
0.233516484,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.843428997,0.99872697,0,0,1,0,0.030956931,0.0554371,0.047619048,0.05
0.013736264,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.96004521,0.699538562,0,1,0,0,0.339894188,0,0,0
0.642857143,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.009876319,0.906828615,0,0,0,1,0.239136528,0.011727079,0.047619048,0
0.208791209,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.934321236,0.700393102,0,1,0,0,0.70670153,0,0,0
0.096153846,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.969392163,0.698587451,0,1,0,0,0.429850371,0,0,0
0.093406593,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.977325862,0.70018948,0,1,0,0,0.22691869,0,0,0
0.142857143,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.94625908,0.699667459,0,1,0,0,0.528297796,0.001066098,0,0
0.505494505,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.081368245,0.000762904,1,0,0,0,0.052409946,0.028784648,0.19047619,0
0.118131868,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.93804194,0.701906792,0,1,0,0,0.624343866,0,0,0
0.043956044,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.9839062,0.698980049,0,1,0,0,0.455971147,0.003198294,0,0
0.307692308,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.00755768,0.906798798,0,0,0,1,0.281086399,0.002132196,0.047619048,0
0.717032967,0,0,0,0,0,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.845992027,0.998262783,0,0,1,0,0.074363532,0.247334755,0.285714286,0.1
0,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.987404451,0.699703668,0,1,0,0,0.42194159,0.002132196,0,0
0.142857143,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.954904013,0.699080383,0,1,0,0,0.457876544,0,0,0
0.049450549,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.068936574,0.001508188,1,0,0,0,0.239175743,0,0,0
0.18956044,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.96237438,0.69990288,0,1,0,0,0.266983925,0.002132196,0,0
0.167582418,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.933315373,0.702629623,0,1,0,0,0.738248996,0.001066098,0,0
0.18956044,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.98468588,0.700475695,0,1,0,0,0.312859929,0.002132196,0,0
0.771978022,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.075945582,0.001005911,1,0,0,0,0.081929756,0.093816631,0.095238095,0
0.065934066,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.080297446,0.001830046,1,0,0,0,0.201853264,0.024520256,0.095238095,0
0.010989011,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.956445824,0.700118457,0,1,0,0,0.322766378,0,0,0
0.195054945,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.93023263,0.703240649,0,1,0,0,0.825766916,0,0,0
0.123626374,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.982081168,0.698806345,0,1,0,0,0.459311358,0,0,0
0.17032967,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.96318236,0.70012406,0,1,0,0,0.229300436,0,0,0
0.151098901,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.994654559,0.700188327,0,1,0,0,0.50937762,0,0,0
0.038461538,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.989543856,0.699635579,0,1,0,0,0.46188226,0,0,0
0.115384615,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.92349346,0.701136667,0,1,0,0,0.902245762,0,0,0
0.862637363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36E-05,0.907382051,0,0,0,1,0.396959208,0.008528785,0.047619048,0
0.145604396,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.076363064,0.000842342,1,0,0,0,0.05671093,0,0,0
0.085164835,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.844121364,0.998753186,0,0,1,0,0.017259297,0.003198294,0.047619048,0
0.074175824,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.971020848,0.701460143,0,1,0,0,0.022223478,0.001066098,0,0
0.17032967,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.97888632,0.700105571,0,1,0,0,0.256541151,0,0,0
0.032967033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007998417,0.906533823,0,0,0,1,0.296861285,0.014925373,0.047619048,0
0.112637363,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.940588736,0.70055048,0,1,0,0,0.582083734,0,0,0
0.148351648,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.928412863,0.700923578,0,1,0,0,0.808519154,0.00533049,0,0
0.145604396,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.956240044,0.699970262,0,1,0,0,0.340180228,0.001066098,0,0
0.005494505,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.078958124,0.000296026,1,0,0,0,0.047452685,0.006396588,0.238095238,0
0.574175824,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.019696039,0.906858371,0,0,0,1,0.117089633,0.006396588,0.047619048,0
0.074175824,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.964329066,0.700618085,0,1,0,0,0.154702766,0,0,0
0.126373626,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.951830264,0.699856921,0,1,0,0,0.420142305,0.002132196,0,0
0.903846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843748197,0.998747664,0,0,1,0,0.024534867,0.285714286,0.428571429,0.35
0.423076923,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.01071282,0.907387128,0,0,0,1,0.190713843,0.034115139,0.095238095,0
0.129120879,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.977407033,0.699944733,0,1,0,0,0.259147808,0.004264392,0,0
0.53021978,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.011285843,0.906864885,0,0,0,1,0.212636287,0.030916844,0.047619048,0
0.129120879,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.938049618,0.701072522,0,1,0,0,0.61948695,0,0,0
0.027472527,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.977880458,0.700097156,0,1,0,0,0.245011886,0,0,0
0.607142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009925241,0.906174177,0,0,0,1,0.309324795,0.02238806,0.047619048,0
0.038461538,0.5,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.012876357,0.90579578,0,0,0,1,0.329694779,0.003198294,0.047619048,0
0.057692308,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.846957304,0.998019291,0,0,1,0,0.116361845,0.013859275,0.047619048,0
0.178571429,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.927806494,0.700570001,0,1,0,0,0.826661945,0.001066098,0,0
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025446457,0.906347982,0,0,0,1,0.22193144,0.007462687,0.047619048,0
0.398351648,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.974027686,0.701462935,0,1,0,0,0.076138596,0,0,0
0.090659341,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.941065451,0.699098447,0,1,0,0,0.661240746,0,0,0
0.156593407,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.953910655,0.699727093,0,1,0,0,0.399561251,0,0,0
0.184065934,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.933527076,0.701991085,0,1,0,0,0.71331967,0,0,0
0.085164835,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.99242455,0.700871226,0,1,0,0,0.43890908,0.002132196,0,0
0.090659341,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.960843538,0.699487161,0,1,0,0,0.338258684,0,0,0
0.076923077,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.932058978,0.701288725,0,1,0,0,0.734780758,0,0,0
0.151098901,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.951816662,0.700153351,0,1,0,0,0.396484012,0.001066098,0,0
0.071428571,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.979540076,0.700797513,0,1,0,0,0.20058223,0.001066098,0,0
0.574175824,0,0,0,0,0,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.076284087,0.002091502,1,0,0,0,0.248066057,0.060767591,0.047619048,0
0.684065934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017078602,0.904846854,0,0,0,1,0.457976888,0.008528785,0.047619048,0
0.071428571,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.844562759,0.999347606,0,0,1,0,0.091065742,0.006396588,0.047619048,0
0.134615385,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.95359694,0.699681882,0,1,0,0,0.408799888,0,0,0
0.43956044,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.844579871,0.998460741,0,0,1,0,0.043327017,0.07782516,0.047619048,0
0.167582418,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.986038584,0.699455099,0,1,0,0,0.427053405,0.001066098,0,0
0.568681319,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.004833186,0.906308253,0,0,0,1,0.369079516,0.021321962,0.047619048,0
0.07967033,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.953551748,0.700739315,0,1,0,0,0.329881628,0,0,0
0.760989011,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.081346746,0.000506789,1,0,0,0,0.048360401,0.124733475,0.285714286,0.2
0.151098901,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.95175019,0.699332796,0,1,0,0,0.471900587,0,0,0
0.17032967,0.5,0.5,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.980691169,0.698418542,0,1,0,0,0.5010467,0.006396588,0.095238095,0.05
0.184065934,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.979800262,0.699686272,0,1,0,0,0.319122825,0.003198294,0,0
0.096153846,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.978317026,0.700567776,0,1,0,0,0.198762184,0,0,0
0.895604396,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.02477559,0.906158197,0,0,0,1,0.246638163,0.011727079,0.047619048,0
0.478021978,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.006143549,0.906851777,0,0,0,1,0.30223838,0.006396588,0.047619048,0
0.071428571,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.983531935,0.699243729,0,1,0,0,0.418565624,0,0,0
0.178571429,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.977298659,0.699410474,0,1,0,0,0.331715515,0.001066098,0,0
0.318681319,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.012766227,0.906399605,0,0,0,1,0.244871172,0.026652452,0.047619048,0
0.186813187,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.930347366,0.700522585,0,1,0,0,0.778924374,0.001066098,0,0
0.675824176,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.022865219,0.907427909,0,0,0,1,0.046183958,0.009594883,0.047619048,0
0.134615385,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.977984664,0.69820695,0,1,0,0,0.513366036,0,0,0
0.425824176,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.02366596,0.907318148,0,0,0,1,0.069281705,0.007462687,0.047619048,0
0.071428571,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.952134765,0.69978169,0,1,0,0,0.42194159,0,0,0
0.008241758,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.951052558,0.698053131,0,1,0,0,0.632049651,0,0,0
0.489010989,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.073588551,0.00042108,1,0,0,0,0.101105984,0.034115139,0.095238095,0.05
0.612637363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060129079,0.002444512,1,0,0,0,0.471086295,0.017057569,0,0
0.225274725,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.084699328,0.001967864,1,0,0,0,0.250356685,0,0,0
0.085164835,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.96435934,0.70078756,0,1,0,0,0.136240486,0.001066098,0,0
0.673076923,0,0,0,0,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.842811878,0.998908482,0,0,1,0,0.048964777,0.060767591,0.19047619,0.1
0.005494505,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.989592998,0.699586039,0,1,0,0,0.467193611,0,0,0
0.541208791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848668477,0.998672474,0,0,1,0,0.063451329,0,0,0
0.065934066,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.989008786,0.699513337,0,1,0,0,0.464961806,0.001066098,0,0
0.31043956,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.978617798,0.701069528,0,1,0,0,0.169083207,0.001066098,0,0
0.700549451,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.082440799,0.001794019,1,0,0,0,0.206177315,0.141791045,0,0
0.096153846,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.929524906,0.700454313,0,1,0,0,0.796553908,0,0,0
0.115384615,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.975665586,0.700734986,0,1,0,0,0.142045487,0,0,0
0.093406593,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.979049101,0.700164295,0,1,0,0,0.25187685,0,0,0
0.104395604,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.935412657,0.702251023,0,1,0,0,0.684249681,0,0,0
0.049450549,0.5,0.5,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.951447444,0.700261433,0,1,0,0,0.395289102,0.010660981,0.047619048,0.05
0.269230769,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.9941649,0.699623401,0,1,0,0,0.538854755,0,0,0
0.019230769,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.939323565,0.701657656,0,1,0,0,0.595158539,0.001066098,0,0
0.134615385,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.970939458,0.698764108,0,1,0,0,0.402289014,0.001066098,0,0
0.972527473,0.5,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.023913202,0.905784492,0,0,0,1,0.302562482,0.015991471,0.047619048,0
0.057692308,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.939685763,0.700329806,0,1,0,0,0.607453654,0,0,0
0.64010989,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.023602778,0.907592894,0,0,0,1,0.054077745,0.07249467,0.095238095,0.05
0.417582418,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.018939832,0.907130406,0,0,0,1,0.076922899,0.008528785,0.047619048,0
0.07967033,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.944977675,0.699516938,0,1,0,0,0.561807174,0.001066098,0,0
0.041208791,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.977633874,0.700409972,0,1,0,0,0.204969718,0,0,0
0.032967033,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.993966799,0.699694909,0,1,0,0,0.529960981,0,0,0
0.010989011,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.937525078,0.699179706,0,1,0,0,0.714444223,0,0,0
0.175824176,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.996972102,0.700507434,0,1,0,0,0.537485684,0.003198294,0,0
0.192307692,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.017553124,0.906900143,0,0,0,1,0.123415966,0.003198294,0.047619048,0
0.032967033,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.069211897,0.001523623,1,0,0,0,0.236608301,0,0,0
0.049450549,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.933407513,0.701231458,0,1,0,0,0.708678437,0,0,0
0.914835165,0,0,0,0,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.01729908,0.907621174,0,0,0,1,0.060199928,0.026652452,0.047619048,0
0.126373626,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.078240309,0.000512351,1,0,0,0,0.01430547,0.004264392,0,0
