Unnamed: 0,year,month,day,hour,DEW_POINT,TEMP,PRESS,cbwd-cos,cbwd-sin,cum_ws,cum_hrs_snow,cum_hrs_rain
22528,2012,10,7,19,12,19.0,1021.0,0.0,0.0,0.89,0,0
6696,2010,11,3,19,1,8.0,1022.0,0.0,0.0,1.34,0,0
23264,2012,11,7,14,-8,15.0,1018.0,-0.707,0.707,45.61,0,0
34985,2014,3,21,3,-17,10.0,1023.0,-0.707,0.707,17.88,0,0
35443,2014,4,9,6,7,13.0,1010.0,0.0,0.0,0.89,0,0
37147,2014,6,20,4,18,19.0,1007.0,0.0,0.0,1.34,0,4
22254,2012,9,26,5,12,13.0,1020.0,-0.707,0.707,3.58,0,0
23813,2012,12,1,9,-16,-5.0,1033.0,0.0,0.0,1.78,0,0
25114,2013,1,30,5,-5,-4.0,1026.0,0.707,-0.707,34.45,0,0
26739,2013,4,8,5,-21,8.0,1010.0,-0.707,0.707,24.58,0,0
9499,2011,3,3,16,-16,9.0,1025.0,-0.707,0.707,179.24,0,0
39524,2014,9,28,4,12,14.0,1017.0,0.707,0.707,0.89,0,0
22360,2012,9,30,18,7,20.0,1014.0,0.707,-0.707,5.37,0,0
584,2010,1,29,3,-19,-8.0,1026.0,0.707,0.707,1.79,0,0
26975,2013,4,18,5,-12,6.0,1023.0,0.707,0.707,4.02,0,0
8003,2010,12,28,8,-20,-5.0,1018.0,-0.707,0.707,162.26,0,0
26779,2013,4,9,21,-13,8.0,1022.0,-0.707,0.707,40.23,0,0
1164,2010,2,22,8,-7,-2.0,1022.0,0.707,-0.707,15.21,0,0
40096,2014,10,22,1,3,7.0,1024.0,0.0,0.0,1.78,0,0
23541,2012,11,19,3,-11,3.0,1025.0,-0.707,0.707,94.32,0,0
22189,2012,9,23,11,16,25.0,1013.0,0.707,0.707,3.13,0,0
24708,2013,1,13,3,-6,-5.0,1025.0,-0.707,0.707,1.79,0,0
35532,2014,4,13,0,1,12.0,1017.0,0.707,-0.707,16.1,0,0
28572,2013,6,24,13,21,28.0,1002.0,0.707,-0.707,14.3,0,0
40145,2014,10,24,2,8,9.0,1012.0,-0.707,0.707,1.79,0,0
5885,2010,9,18,20,13,16.0,1015.0,0.0,0.0,1.78,0,0
4004,2010,6,28,23,19,26.0,1003.0,0.707,-0.707,38.44,0,0
39602,2014,10,1,10,8,14.0,1017.0,0.707,-0.707,1.79,0,0
26481,2013,3,28,10,-21,8.0,1023.0,-0.707,0.707,4.92,0,0
32214,2013,11,24,10,-10,9.0,1017.0,-0.707,0.707,18.77,0,0
19311,2012,5,16,10,-2,23.0,1005.0,-0.707,0.707,64.36,0,0
11630,2011,6,14,19,17,31.0,1001.0,0.0,0.0,0.89,0,2
28534,2013,6,22,23,18,20.0,1007.0,0.0,0.0,0.89,0,0
20420,2012,7,4,11,18,30.0,1001.0,0.707,-0.707,3.13,0,0
23097,2012,10,31,15,-14,15.0,1017.0,-0.707,0.707,21.9,0,0
25945,2013,3,5,22,-6,4.0,1014.0,0.0,0.0,0.89,0,0
39618,2014,10,2,2,9,10.0,1013.0,-0.707,0.707,8.5,0,0
14931,2011,11,12,4,0,10.0,1016.0,-0.707,0.707,16.99,0,0
41373,2014,12,15,15,-21,2.0,1028.0,-0.707,0.707,94.76,0,0
30758,2013,9,24,9,1,16.0,1025.0,-0.707,0.707,11.17,0,0
9321,2011,2,24,6,-5,-2.0,1019.0,-0.707,0.707,39.33,0,0
14215,2011,10,12,1,12,14.0,1021.0,0.707,0.707,0.89,0,0
4839,2010,8,2,18,13,30.0,1005.0,0.707,-0.707,10.28,0,0
32665,2013,12,13,5,-21,-9.0,1026.0,-0.707,0.707,1.79,0,0
13288,2011,8,30,6,22,23.0,1009.0,0.0,0.0,0.89,0,0
104,2010,1,6,8,-26,-14.0,1034.0,0.707,0.707,39.33,0,0
9568,2011,3,6,13,-16,10.0,1024.0,0.707,0.707,5.81,0,0
37039,2014,6,15,13,17,32.0,1003.0,0.707,-0.707,9.84,0,0
4374,2010,7,14,9,22,25.0,1011.0,0.0,0.0,1.78,0,0
3871,2010,6,23,10,8,28.0,1011.0,0.0,0.0,4.45,0,0
34693,2014,3,8,23,-6,0.0,1024.0,0.707,0.707,0.89,0,0
34261,2014,2,18,21,-11,-1.0,1029.0,0.707,0.707,1.79,0,0
3801,2010,6,19,10,18,26.0,1005.0,0.0,0.0,0.89,0,0
1303,2010,2,28,3,-4,-2.0,1019.0,0.707,0.707,0.89,0,0
17671,2012,3,8,23,-15,-3.0,1029.0,0.0,0.0,0.45,0,0
40308,2014,10,30,21,8,12.0,1023.0,0.0,0.0,0.89,0,0
40091,2014,10,21,20,2,8.0,1024.0,0.707,-0.707,0.89,0,0
10966,2011,5,16,11,5,24.0,1014.0,0.707,-0.707,3.58,0,0
36839,2014,6,6,17,16,18.0,1005.0,-0.707,0.707,5.81,0,6
7039,2010,11,18,2,-3,-1.0,1021.0,-0.707,0.707,3.58,0,0
22407,2012,10,2,17,13,23.0,1011.0,0.707,-0.707,11.63,0,0
18430,2012,4,9,15,4,25.0,1010.0,0.707,-0.707,27.73,0,0
21515,2012,8,26,7,18,20.0,1012.0,0.0,0.0,4.45,0,0
24622,2013,1,9,12,-19,-3.0,1031.0,-0.707,0.707,1.79,0,0
41490,2014,12,20,21,-19,-2.0,1031.0,-0.707,0.707,294.13,0,0
28668,2013,6,28,13,22,27.0,1001.0,0.707,-0.707,30.4,0,0
418,2010,1,19,10,-4,0.0,1021.0,0.0,0.0,0.89,0,0
8103,2011,1,2,12,-17,-3.0,1036.0,0.707,0.707,24.13,0,0
35172,2014,3,28,23,8,13.0,1011.0,0.707,-0.707,0.89,0,0
20519,2012,7,8,15,23,31.0,1002.0,0.0,0.0,0.89,0,0
24328,2012,12,22,23,-25,-10.0,1040.0,-0.707,0.707,96.56,0,0
39461,2014,9,25,13,17,21.0,1017.0,0.707,-0.707,6.71,0,0
33781,2014,1,29,20,-9,-3.0,1013.0,-0.707,0.707,1.79,0,0
25226,2013,2,3,21,-4,-3.0,1018.0,-0.707,0.707,6.71,0,0
2151,2010,4,6,0,2,6.0,1024.0,0.0,0.0,0.89,0,0
4020,2010,6,29,15,19,32.0,1002.0,0.707,-0.707,12.52,0,0
26747,2013,4,8,13,-16,12.0,1012.0,-0.707,0.707,115.34,0,0
10433,2011,4,22,11,4,17.0,1016.0,0.0,0.0,2.67,0,0
23722,2012,11,27,14,-6,4.0,1008.0,0.707,-0.707,1.79,0,0
1434,2010,3,5,14,-25,3.0,1028.0,-0.707,0.707,130.96,0,0
16236,2012,1,5,17,-19,0.0,1027.0,0.707,-0.707,1.78,0,0
12202,2011,7,8,15,13,32.0,998.0,-0.707,0.707,31.28,0,0
26959,2013,4,17,13,-5,15.0,1009.0,0.707,-0.707,34.42,0,0
34334,2014,2,21,23,-6,-1.0,1029.0,0.0,0.0,0.89,0,0
1124,2010,2,20,16,-8,9.0,1011.0,0.0,0.0,0.89,0,0
13671,2011,9,15,5,16,16.0,1010.0,-0.707,0.707,0.89,0,0
40921,2014,11,26,0,0,2.0,1016.0,0.707,-0.707,8.95,0,0
39606,2014,10,1,14,10,11.0,1015.0,-0.707,0.707,8.05,0,2
14050,2011,10,1,1,6,8.0,1025.0,0.0,0.0,0.89,0,0
21028,2012,7,31,23,20,20.0,1008.0,-0.707,0.707,26.38,0,20
9108,2011,2,15,9,-11,-8.0,1030.0,0.0,0.0,0.89,0,0
16712,2012,1,28,15,-9,-2.0,1029.0,0.0,0.0,2.67,0,0
34848,2014,3,15,10,-11,11.0,1012.0,0.0,0.0,2.23,0,0
25662,2013,2,22,2,-8,-7.0,1028.0,-0.707,0.707,5.81,0,0
9602,2011,3,8,7,-15,2.0,1023.0,-0.707,0.707,170.32,0,0
20010,2012,6,16,23,15,24.0,1004.0,0.707,-0.707,4.91,0,0
13211,2011,8,27,0,21,21.0,1015.0,0.707,0.707,0.89,0,0
15677,2011,12,13,9,-1,1.0,1025.0,0.707,-0.707,7.16,0,0
27600,2013,5,14,6,-3,21.0,1006.0,-0.707,0.707,33.08,0,0
25711,2013,2,24,3,-8,-2.0,1026.0,0.0,0.0,3.12,0,0
39143,2014,9,12,2,19,20.0,1014.0,0.0,0.0,1.78,0,0
4739,2010,7,29,14,27,33.0,995.0,0.707,-0.707,14.31,0,0
12184,2011,7,7,21,14,25.0,998.0,0.707,-0.707,11.62,0,0
30926,2013,10,1,10,14,17.0,1017.0,0.707,0.707,3.13,0,5
1241,2010,2,25,13,-2,8.0,1017.0,0.707,-0.707,21.46,0,0
33283,2014,1,8,19,-25,-2.0,1033.0,-0.707,0.707,49.17,0,0
6198,2010,10,11,17,5,17.0,1019.0,0.707,0.707,16.98,0,0
28648,2013,6,27,17,16,32.0,996.0,0.707,0.707,3.13,0,0
25108,2013,1,29,23,-5,-3.0,1027.0,0.707,-0.707,23.71,0,0
33853,2014,2,1,20,-1,3.0,1013.0,0.707,-0.707,17.89,0,0
11859,2011,6,24,8,17,19.0,1009.0,-0.707,0.707,26.82,0,0
5333,2010,8,26,4,17,19.0,1014.0,-0.707,0.707,4.47,0,0
2538,2010,4,22,3,6,8.0,1021.0,-0.707,0.707,3.13,0,6
36967,2014,6,12,13,12,35.0,1005.0,0.0,0.0,1.79,0,0
19643,2012,6,1,10,13,18.0,1014.0,0.707,0.707,3.58,0,0
22682,2012,10,14,5,7,14.0,1020.0,0.0,0.0,48.06,0,0
34656,2014,3,7,10,-22,4.0,1032.0,-0.707,0.707,7.15,0,0
21384,2012,8,17,18,22,27.0,1006.0,0.707,-0.707,33.09,0,0
6284,2010,10,15,9,-1,14.0,1019.0,-0.707,0.707,140.36,0,0
2003,2010,3,29,10,-2,11.0,1025.0,0.707,-0.707,8.05,0,0
4220,2010,7,7,23,17,26.0,1007.0,0.707,-0.707,10.73,0,0
30264,2013,9,3,17,15,26.0,1014.0,0.707,-0.707,4.92,0,0
20436,2012,7,5,4,21,22.0,1002.0,0.707,-0.707,3.13,0,1
16346,2012,1,10,7,-9,-9.0,1031.0,0.0,0.0,1.78,0,0
11257,2011,5,29,20,18,25.0,1006.0,0.707,0.707,4.91,0,0
17188,2012,2,17,11,-23,-2.0,1034.0,-0.707,0.707,223.97,0,0
21256,2012,8,10,12,21,31.0,1006.0,0.0,0.0,0.89,0,0
31405,2013,10,21,13,-1,18.0,1022.0,0.707,-0.707,4.92,0,0
37845,2014,7,19,11,23,34.0,1009.0,0.707,-0.707,6.26,0,0
37976,2014,7,25,0,19,21.0,1007.0,0.707,0.707,2.68,0,0
32965,2013,12,25,19,-23,1.0,1030.0,-0.707,0.707,75.11,0,0
30752,2013,9,24,3,6,10.0,1022.0,0.707,0.707,0.89,0,0
3548,2010,6,4,8,13,21.0,1018.0,0.0,0.0,2.67,0,0
35391,2014,4,7,2,-2,11.0,1014.0,0.707,-0.707,2.68,0,0
5470,2010,8,31,21,20,23.0,1011.0,0.0,0.0,0.89,0,0
35446,2014,4,9,9,8,19.0,1010.0,0.707,0.707,1.79,0,0
20950,2012,7,26,18,24,26.0,1002.0,0.707,-0.707,33.97,0,0
26476,2013,3,28,5,-16,3.0,1021.0,0.0,0.0,0.89,0,0
19932,2012,6,13,11,13,24.0,1000.0,-0.707,0.707,4.02,0,0
5428,2010,8,30,3,19,21.0,1008.0,-0.707,0.707,1.79,0,0
16494,2012,1,19,13,-7,1.0,1028.0,0.0,0.0,1.78,0,0
15660,2011,12,12,16,-10,5.0,1029.0,0.707,-0.707,8.5,0,0
9632,2011,3,9,14,-17,12.0,1026.0,-0.707,0.707,25.48,0,0
21227,2012,8,9,7,23,25.0,1008.0,-0.707,0.707,3.58,0,0
41690,2014,12,29,5,-12,-7.0,1014.0,0.0,0.0,8.46,0,0
17754,2012,3,12,10,-18,4.0,1029.0,-0.707,0.707,1.79,0,0
21994,2012,9,15,7,11,14.0,1021.0,-0.707,0.707,17.43,0,0
21251,2012,8,10,7,24,24.0,1008.0,0.0,0.0,0.89,0,0
18949,2012,5,1,7,13,15.0,1012.0,-0.707,0.707,9.83,0,0
34628,2014,3,6,6,-24,-4.0,1031.0,-0.707,0.707,1.79,0,0
37321,2014,6,27,10,13,31.0,1008.0,-0.707,0.707,15.21,0,0
39333,2014,9,20,3,17,18.0,1009.0,0.0,0.0,1.78,0,0
24637,2013,1,10,3,-17,-13.0,1029.0,-0.707,0.707,2.68,0,0
16273,2012,1,7,6,-9,-5.0,1039.0,0.707,-0.707,48.31,7,0
31577,2013,10,28,19,6,13.0,1022.0,0.707,-0.707,8.95,0,0
34667,2014,3,7,21,-22,3.0,1028.0,0.0,0.0,0.89,0,0
31991,2013,11,15,1,-6,2.0,1019.0,0.707,-0.707,0.89,0,0
23169,2012,11,3,15,9,10.0,1015.0,-0.707,0.707,3.13,0,4
6724,2010,11,4,23,1,7.0,1022.0,-0.707,0.707,0.89,0,0
16646,2012,1,25,21,-17,-1.0,1022.0,0.707,-0.707,15.19,0,0
36317,2014,5,15,19,3,27.0,998.0,0.707,-0.707,33.07,0,0
28673,2013,6,28,18,22,27.0,1000.0,0.707,-0.707,46.49,0,0
30914,2013,9,30,22,14,17.0,1017.0,0.0,0.0,0.89,0,0
6570,2010,10,27,7,-3,-1.0,1032.0,0.0,0.0,0.9,0,0
12007,2011,6,30,12,21,25.0,1003.0,0.0,0.0,1.78,0,0
320,2010,1,15,8,-19,-8.0,1038.0,0.707,0.707,22.79,0,0
2910,2010,5,7,15,-1,27.0,1002.0,-0.707,0.707,47.83,0,0
33075,2013,12,31,3,-16,-5.0,1012.0,-0.707,0.707,1.79,0,0
4678,2010,7,27,1,24,28.0,1006.0,0.707,-0.707,7.15,0,0
28966,2013,7,10,23,21,24.0,1006.0,-0.707,0.707,41.57,0,0
12372,2011,7,15,17,22,28.0,1005.0,0.707,-0.707,18.78,0,0
20408,2012,7,3,23,17,28.0,998.0,0.707,-0.707,25.49,0,0
3783,2010,6,18,16,18,27.0,1003.0,0.707,-0.707,4.92,0,0
7547,2010,12,9,8,-8,-3.0,1014.0,0.707,-0.707,3.58,0,0
6670,2010,10,31,11,0,15.0,1025.0,-0.707,0.707,29.97,0,0
29428,2013,7,30,12,21,32.0,997.0,0.707,-0.707,1.79,0,0
200,2010,1,10,8,-19,-14.0,1034.0,-0.707,0.707,22.35,0,0
41035,2014,11,30,18,-27,1.0,1026.0,-0.707,0.707,120.27,0,0
34369,2014,2,23,11,-6,2.0,1032.0,0.0,0.0,0.89,0,0
27557,2013,5,12,11,-6,26.0,1001.0,0.0,0.0,1.79,0,0
328,2010,1,15,16,-17,-2.0,1037.0,0.0,0.0,2.23,0,0
4944,2010,8,7,3,17,21.0,1013.0,0.0,0.0,2.67,0,0
14426,2011,10,20,21,11,11.0,1021.0,0.0,0.0,1.78,0,0
31183,2013,10,12,7,5,9.0,1019.0,-0.707,0.707,15.65,0,0
4749,2010,7,30,0,26,29.0,998.0,0.707,-0.707,8.94,0,0
17773,2012,3,13,5,-11,-5.0,1021.0,0.0,0.0,1.34,0,0
30993,2013,10,4,5,10,12.0,1014.0,0.707,0.707,0.89,0,0
23365,2012,11,11,19,-12,4.0,1017.0,-0.707,0.707,248.07,0,0
26998,2013,4,19,4,-2,7.0,1025.0,0.707,-0.707,18.78,0,0
28358,2013,6,15,13,15,29.0,1006.0,0.707,-0.707,1.79,0,0
21290,2012,8,13,16,14,29.0,1008.0,0.707,-0.707,6.71,0,0
17648,2012,3,8,0,-17,-2.0,1029.0,-0.707,0.707,129.64,0,0
2591,2010,4,24,8,0,13.0,1019.0,0.707,-0.707,1.79,0,0
15697,2011,12,14,5,-16,-4.0,1032.0,-0.707,0.707,62.15,0,0
11698,2011,6,17,15,18,30.0,1007.0,0.707,-0.707,3.13,0,0
4987,2010,8,8,22,23,26.0,1004.0,0.707,-0.707,28.62,0,0
41752,2014,12,31,19,-23,-2.0,1034.0,-0.707,0.707,231.97,0,0
27018,2013,4,20,0,1,5.0,1023.0,0.707,-0.707,51.84,0,0
23428,2012,11,14,10,-14,3.0,1026.0,0.707,0.707,8.94,0,0
39175,2014,9,13,10,16,24.0,1016.0,0.707,-0.707,3.58,0,0
9317,2011,2,24,2,-4,0.0,1017.0,-0.707,0.707,26.37,0,0
22797,2012,10,19,1,5,7.0,1019.0,0.0,0.0,0.45,0,0
3320,2010,5,24,19,7,26.0,1004.0,-0.707,0.707,72.87,0,0
12084,2011,7,3,17,15,34.0,1000.0,0.0,0.0,2.68,0,0
2867,2010,5,5,20,0,17.0,1002.0,-0.707,0.707,97.0,0,0
18096,2012,3,26,17,-3,18.0,1015.0,0.707,-0.707,9.39,0,0
15104,2011,11,19,11,-11,7.0,1024.0,-0.707,0.707,77.8,0,0
14362,2011,10,18,5,5,5.0,1025.0,-0.707,0.707,0.89,0,0
15982,2011,12,26,3,-12,-7.0,1037.0,0.0,0.0,0.45,0,0
21712,2012,9,3,12,11,25.0,1012.0,-0.707,0.707,12.06,0,0
33398,2014,1,13,19,-19,-6.0,1030.0,0.707,0.707,1.79,0,0
34244,2014,2,18,3,-12,-4.0,1035.0,0.0,0.0,0.89,0,0
32080,2013,11,18,18,-19,4.0,1026.0,-0.707,0.707,254.39,0,0
36952,2014,6,11,22,14,25.0,1008.0,0.707,-0.707,12.07,0,0
26728,2013,4,7,18,-1,12.0,1003.0,0.707,-0.707,101.03,0,0
31625,2013,10,30,19,2,8.0,1026.0,0.0,0.0,1.78,0,0
28757,2013,7,2,6,19,22.0,994.0,-0.707,0.707,28.61,0,0
30410,2013,9,9,19,16,21.0,1011.0,0.707,-0.707,26.83,0,0
21635,2012,8,31,7,24,25.0,1011.0,0.707,0.707,0.89,0,0
21175,2012,8,7,3,24,24.0,1007.0,0.707,-0.707,1.78,0,0
10498,2011,4,26,5,6,8.0,1003.0,-0.707,0.707,1.79,0,0
38986,2014,9,5,13,20,29.0,1010.0,0.707,-0.707,11.18,0,0
3067,2010,5,14,4,6,14.0,1016.0,0.707,-0.707,2.68,0,0
27411,2013,5,6,9,16,23.0,1015.0,0.0,0.0,1.78,0,0
15683,2011,12,13,15,-1,3.0,1021.0,0.0,0.0,3.56,0,0
26044,2013,3,10,2,-13,-2.0,1027.0,0.707,-0.707,4.92,0,0
18036,2012,3,24,5,-13,6.0,1018.0,-0.707,0.707,42.91,0,0
28988,2013,7,11,21,20,26.0,1006.0,0.707,-0.707,4.92,0,0
130,2010,1,7,10,-22,-11.0,1036.0,-0.707,0.707,12.96,0,0
19916,2012,6,12,19,11,27.0,997.0,0.707,0.707,5.37,0,0
23545,2012,11,19,7,-8,0.0,1025.0,-0.707,0.707,4.02,0,0
1263,2010,2,26,11,-6,3.0,1022.0,0.0,0.0,0.89,0,0
40298,2014,10,30,11,6,13.0,1024.0,0.0,0.0,0.89,0,0
38290,2014,8,7,2,19,22.0,1009.0,0.0,0.0,0.89,0,0
26188,2013,3,16,3,0,4.0,1022.0,-0.707,0.707,13.86,0,0
37526,2014,7,5,23,23,26.0,1006.0,0.707,-0.707,17.43,0,0
36421,2014,5,20,3,16,19.0,1003.0,0.0,0.0,4.9,0,0
20335,2012,6,30,18,19,31.0,1001.0,0.707,-0.707,12.07,0,0
28255,2013,6,11,6,16,18.0,1009.0,0.0,0.0,1.34,0,0
33318,2014,1,10,6,-22,-13.0,1031.0,-0.707,0.707,10.29,0,0
29724,2013,8,11,20,22,25.0,1006.0,0.707,-0.707,3.13,0,1
27460,2013,5,8,10,10,22.0,1015.0,0.707,-0.707,9.39,0,0
30014,2013,8,24,3,17,20.0,1010.0,-0.707,0.707,1.79,0,0
34163,2014,2,14,18,-8,1.0,1024.0,0.0,0.0,2.23,0,0
28101,2013,6,4,20,17,19.0,1012.0,0.707,0.707,1.79,0,0
40129,2014,10,23,10,7,14.0,1016.0,0.707,0.707,1.79,0,0
19050,2012,5,5,13,0,29.0,1010.0,0.0,0.0,3.58,0,0
31606,2013,10,30,0,-1,4.0,1029.0,0.0,0.0,0.89,0,0
27386,2013,5,5,8,8,17.0,1018.0,0.707,-0.707,1.79,0,0
22443,2012,10,4,6,7,8.0,1016.0,-0.707,0.707,1.79,0,0
21878,2012,9,10,10,20,24.0,1015.0,0.0,0.0,1.78,0,0
13553,2011,9,10,7,13,14.0,1025.0,-0.707,0.707,16.99,0,5
8812,2011,2,3,1,-17,-3.0,1024.0,-0.707,0.707,111.75,0,0
30632,2013,9,19,3,17,20.0,1014.0,0.707,-0.707,1.79,0,0
3377,2010,5,27,4,13,21.0,1015.0,0.0,0.0,0.89,0,0
15711,2011,12,14,19,-18,-3.0,1036.0,-0.707,0.707,172.12,0,0
21748,2012,9,5,0,12,16.0,1017.0,0.707,0.707,0.89,0,0
41189,2014,12,7,6,-6,-3.0,1025.0,0.0,0.0,0.89,0,0
29586,2013,8,6,2,22,25.0,998.0,0.707,-0.707,3.58,0,0
2214,2010,4,8,15,1,20.0,1005.0,0.707,-0.707,152.43,0,0
1631,2010,3,13,19,-10,5.0,1024.0,0.707,-0.707,47.81,0,0
26171,2013,3,15,10,-1,5.0,1022.0,0.0,0.0,0.89,0,0
34203,2014,2,16,10,-13,4.0,1030.0,-0.707,0.707,31.3,0,0
7655,2010,12,13,20,-22,-6.0,1032.0,0.707,0.707,6.26,0,0
30577,2013,9,16,20,15,21.0,1010.0,0.707,-0.707,20.57,0,0
16518,2012,1,20,13,-21,-2.0,1035.0,0.707,0.707,66.16,0,0
27109,2013,4,23,19,7,12.0,1012.0,0.707,0.707,1.79,0,0
84,2010,1,5,12,-25,-12.0,1034.0,0.707,0.707,39.35,0,0
25266,2013,2,5,13,-3,-2.0,1023.0,0.0,0.0,2.68,0,0
2583,2010,4,24,0,-6,15.0,1019.0,0.707,-0.707,22.8,0,0
3618,2010,6,11,19,16,24.0,1011.0,0.707,-0.707,15.65,0,0
8481,2011,1,20,6,-21,-12.0,1033.0,-0.707,0.707,8.05,0,0
33634,2014,1,23,17,-14,1.0,1013.0,0.707,0.707,0.89,0,0
2080,2010,4,3,1,-9,0.0,1022.0,0.0,0.0,0.89,0,0
20137,2012,6,22,10,19,25.0,1005.0,0.707,-0.707,8.05,0,0
37978,2014,7,25,2,19,21.0,1007.0,0.707,0.707,0.89,0,0
13883,2011,9,24,1,12,13.0,1014.0,0.707,0.707,1.79,0,0
22373,2012,10,1,7,8,9.0,1017.0,-0.707,0.707,8.5,0,0
8181,2011,1,5,18,-19,-4.0,1032.0,-0.707,0.707,235.56,0,0
8377,2011,1,15,22,-25,-10.0,1038.0,0.707,0.707,3.13,0,0
9612,2011,3,8,17,-16,9.0,1021.0,0.0,0.0,0.89,0,0
37987,2014,7,25,11,18,32.0,1006.0,0.707,0.707,3.13,0,0
4230,2010,7,8,9,17,29.0,1008.0,0.707,0.707,3.58,0,0
11313,2011,6,1,5,8,22.0,1006.0,-0.707,0.707,185.53,0,0
11497,2011,6,9,6,19,21.0,1005.0,0.707,0.707,0.89,0,0
4577,2010,7,22,20,25,30.0,1007.0,0.707,-0.707,21.02,0,0
14295,2011,10,15,10,3,18.0,1009.0,-0.707,0.707,64.37,0,0
20529,2012,7,9,1,24,24.0,1002.0,0.707,-0.707,32.64,0,3
16662,2012,1,26,13,-19,3.0,1019.0,0.707,-0.707,1.79,0,0
25265,2013,2,5,12,-4,-2.0,1024.0,0.0,0.0,0.89,0,0
22388,2012,10,1,22,12,14.0,1016.0,0.0,0.0,0.89,0,0
27592,2013,5,13,22,13,18.0,1002.0,0.707,-0.707,0.89,0,0
28282,2013,6,12,9,14,21.0,1009.0,0.0,0.0,0.89,0,0
7667,2010,12,14,8,-21,-11.0,1035.0,-0.707,0.707,23.69,0,0
36050,2014,5,4,16,-13,18.0,1017.0,-0.707,0.707,281.61,0,0
12637,2011,7,26,18,23,32.0,998.0,0.707,-0.707,16.09,0,0
35097,2014,3,25,20,4,16.0,1009.0,0.707,-0.707,16.08,0,0
9534,2011,3,5,3,-7,5.0,1017.0,0.707,-0.707,47.38,0,0
13591,2011,9,11,21,15,18.0,1018.0,0.707,-0.707,12.97,0,0
13973,2011,9,27,20,14,20.0,1016.0,0.707,-0.707,18.33,0,0
36914,2014,6,10,8,16,20.0,1009.0,0.0,0.0,1.78,0,0
13838,2011,9,22,4,7,10.0,1014.0,-0.707,0.707,12.07,0,0
38589,2014,8,19,15,17,33.0,1010.0,0.707,-0.707,11.17,0,0
33158,2014,1,3,14,-18,9.0,1022.0,0.707,0.707,1.79,0,0
6720,2010,11,4,19,0,11.0,1021.0,0.707,-0.707,19.22,0,0
32880,2013,12,22,6,-16,-8.0,1033.0,-0.707,0.707,8.05,0,0
32088,2013,11,19,2,-15,0.0,1027.0,-0.707,0.707,3.13,0,0
29042,2013,7,14,3,21,24.0,1008.0,0.707,-0.707,47.4,0,0
22851,2012,10,21,8,4,12.0,1023.0,0.0,0.0,1.34,0,0
12837,2011,8,8,21,25,29.0,1000.0,0.707,-0.707,14.76,0,0
16873,2012,2,4,8,-23,-7.0,1029.0,0.707,0.707,16.54,0,0
14479,2011,10,23,2,12,13.0,1017.0,0.0,0.0,0.89,0,0
33110,2014,1,1,14,-17,11.0,1014.0,-0.707,0.707,63.93,0,0
30717,2013,9,22,16,16,22.0,1014.0,0.0,0.0,0.89,0,0
5941,2010,10,1,0,12,12.0,1018.0,0.707,0.707,1.78,0,0
34276,2014,2,19,12,-17,4.0,1029.0,0.707,0.707,1.79,0,0
11922,2011,6,26,23,16,24.0,999.0,-0.707,0.707,4.92,0,0
26453,2013,3,27,6,4,6.0,1008.0,0.707,-0.707,25.94,0,0
23091,2012,10,31,9,-7,10.0,1023.0,-0.707,0.707,2.68,0,0
29900,2013,8,19,5,15,19.0,1010.0,-0.707,0.707,20.12,0,0
40370,2014,11,2,11,-10,12.0,1025.0,-0.707,0.707,177.01,0,0
20127,2012,6,21,23,19,21.0,1004.0,0.707,-0.707,25.03,0,2
22823,2012,10,20,3,5,5.0,1016.0,-0.707,0.707,4.47,0,0
7848,2010,12,21,21,-6,-2.0,1013.0,0.0,0.0,4.45,0,0
24633,2013,1,9,23,-15,-11.0,1029.0,0.0,0.0,0.89,0,0
1453,2010,3,6,9,-22,-3.0,1036.0,0.707,0.707,80.91,0,0
1073,2010,2,18,13,-21,5.0,1022.0,-0.707,0.707,5.81,0,0
3520,2010,6,3,4,13,16.0,1018.0,0.707,-0.707,8.04,0,0
39679,2014,10,4,15,14,16.0,1019.0,0.707,0.707,1.79,0,0
8044,2010,12,30,1,-21,-8.0,1027.0,-0.707,0.707,138.13,0,0
20796,2012,7,20,8,24,27.0,1006.0,0.707,-0.707,3.58,0,0
19971,2012,6,15,2,15,17.0,1007.0,0.0,0.0,0.9,0,0
8252,2011,1,10,17,-20,-1.0,1024.0,0.0,0.0,4.02,0,0
29526,2013,8,3,14,17,32.0,1002.0,0.707,-0.707,6.71,0,0
13424,2011,9,4,22,16,22.0,1012.0,0.707,-0.707,18.33,0,0
3452,2010,5,30,12,10,28.0,1007.0,0.707,0.707,4.02,0,0
9316,2011,2,24,1,-3,2.0,1017.0,-0.707,0.707,23.24,0,0
20086,2012,6,20,4,18,20.0,1002.0,-0.707,0.707,0.89,0,0
1140,2010,2,21,8,-6,-1.0,1013.0,-0.707,0.707,12.52,0,0
17520,2012,3,2,13,-1,0.0,1028.0,0.0,0.0,0.89,10,0
37926,2014,7,22,22,15,28.0,1006.0,-0.707,0.707,10.28,0,0
15408,2011,12,2,4,-3,-2.0,1024.0,0.707,-0.707,1.78,0,0
19579,2012,5,29,18,14,20.0,1012.0,-0.707,0.707,22.79,0,4
18092,2012,3,26,13,-4,16.0,1018.0,0.707,-0.707,4.92,0,0
6259,2010,10,14,8,-2,14.0,1022.0,-0.707,0.707,16.99,0,0
13540,2011,9,9,18,9,20.0,1021.0,0.0,0.0,0.89,0,0
